chirp_mass_true,chirp_mass_pred,sigma_chirp_mass_pred,chirp_mass_residual,chirp_mass_zscore
1.7051427,1.5552316,0.3864303,-0.14991117,-0.38793844
1.1631098,1.5552342,0.38643062,0.3921244,1.0147343
1.9951129,1.5552306,0.38643017,-0.43988228,-1.1383228
1.6284658,1.5554392,0.386296,-0.07302654,-0.18904296
2.0906336,1.5552298,0.38642994,-0.53540385,-1.3855134
1.2755535,1.5554385,0.3862959,0.27988505,0.72453535
1.8015069,1.5554391,0.386296,-0.24606776,-0.63699275
1.5571728,1.5552335,0.38643056,-0.0019392967,-0.005018487
1.178676,1.555233,0.38643056,0.376557,0.9744493
1.0520332,1.555233,0.38643068,0.5031998,1.3021736
1.316623,1.5554383,0.38629583,0.23881531,0.6182187
1.7009411,1.5554388,0.3862959,-0.14550233,-0.3766603
1.0722755,1.5554385,0.38629594,0.483163,1.2507586
1.8345294,1.5554385,0.38629588,-0.27909088,-0.7224796
1.4194442,1.5552329,0.38643065,0.13578868,0.3513921
1.4980608,1.5554386,0.38629606,0.057377815,0.14853327
1.769607,1.555438,0.386296,-0.2141689,-0.5544166
1.6465633,1.5554376,0.38629594,-0.09112573,-0.23589616
1.6072897,1.5554376,0.38629588,-0.051852107,-0.13422899
1.1638286,1.5552297,0.38642988,0.39140105,1.0128644
1.6581287,1.5554388,0.3862959,-0.10268998,-0.26583242
2.156858,1.5554388,0.3862959,-0.6014192,-1.5568873
1.1904628,1.5554383,0.38629603,0.36497545,0.94480765
1.744741,1.5554392,0.386296,-0.18930173,-0.4900432
1.8022538,1.555438,0.38629583,-0.2468158,-0.6389295
1.5211803,1.5554392,0.38629603,0.03425896,0.08868577
1.5375,1.5554388,0.38629588,0.017938733,0.046437804
1.3377459,1.5552335,0.3864308,0.21748757,0.5628112
1.9186323,1.5554402,0.38629615,-0.36319208,-0.9401908
2.15295,1.5554385,0.3862959,-0.59751153,-1.5467715
1.1313685,1.5552324,0.38643062,0.4238639,1.0968693
1.844845,1.5552307,0.38643032,-0.28961432,-0.74946064
1.2592205,1.5552322,0.38643056,0.2960117,0.76601523
1.3963419,1.5552328,0.38643062,0.15889084,0.4111756
1.2223772,1.5552288,0.38643005,0.33285165,0.8613503
1.5114275,1.5554392,0.38629603,0.044011712,0.1139326
1.7583804,1.5552335,0.38643065,-0.20314693,-0.52570087
1.5476844,1.5552324,0.38643053,0.0075479746,0.019532552
1.5781497,1.5552335,0.38643056,-0.022916198,-0.05930224
1.4009694,1.5554394,0.38629603,0.15446997,0.3998746
1.3581426,1.555438,0.38629588,0.19729543,0.5107365
1.4348655,1.5554383,0.38629577,0.120572805,0.31212562
1.4686564,1.5552311,0.3864302,0.08657467,0.22403702
1.7313445,1.55544,0.38629627,-0.17590451,-0.45536166
1.5507805,1.5554383,0.38629594,0.0046577454,0.012057453
1.6985582,1.5552324,0.38643074,-0.1433258,-0.3708965
1.3882008,1.5552317,0.38643038,0.16703093,0.43224066
1.3833628,1.5554386,0.3862959,0.17207587,0.4454509
1.3259864,1.5552335,0.38643065,0.2292471,0.5932425
1.5414579,1.5554383,0.3862959,0.013980389,0.03619088
1.2174592,1.5552325,0.38643065,0.33777332,0.87408525
2.0252047,1.5554385,0.38629594,-0.46976614,-1.2160784
1.6990701,1.5554385,0.3862959,-0.14363158,-0.3718175
1.4990709,1.5554382,0.3862959,0.056367278,0.14591736
1.3269677,1.5552342,0.38643065,0.22826648,0.5907049
1.558438,1.555438,0.38629577,-0.0029999018,-0.007765816
1.1088414,1.5552315,0.3864304,0.44639003,1.1551628
1.5470536,1.5552332,0.38643062,0.008179665,0.021167226
1.3101758,1.5554392,0.386296,0.24526346,0.6349107
1.7857938,1.5552307,0.38643023,-0.23056304,-0.5966486
1.3238807,1.555438,0.38629588,0.23155737,0.5994301
1.8807818,1.555439,0.38629618,-0.32534277,-0.8422107
1.8572062,1.5554376,0.38629577,-0.30176866,-0.7811855
1.2038119,1.555438,0.38629594,0.35162616,0.9102507
1.4439669,1.5554383,0.38629577,0.111471415,0.28856495
1.3581575,1.5554388,0.3862959,0.19728124,0.5106998
1.3105667,1.5554394,0.386296,0.24487269,0.6338991
1.8647124,1.5554383,0.38629583,-0.30927408,-0.8006146
1.3264577,1.5554385,0.38629603,0.22898078,0.59275985
1.2077405,1.5552332,0.38643065,0.3474927,0.89923686
1.7476621,1.5554378,0.38629594,-0.19222426,-0.4976088
1.1687317,1.5552303,0.3864302,0.38649857,1.0001769
1.1828555,1.555438,0.386296,0.37258255,0.9645001
1.505637,1.5552316,0.38643038,0.04959452,0.12834013
1.1655284,1.555228,0.38642985,0.38969958,1.0084614
1.7790623,1.5552342,0.38643068,-0.22382808,-0.5792192
1.857098,1.5552326,0.38643062,-0.30186534,-0.7811631
1.2331527,1.5552323,0.38643065,0.32207954,0.8334731
1.816064,1.555232,0.38643053,-0.26083195,-0.6749776
1.2546875,1.555438,0.3862959,0.3007505,0.7785495
1.7874734,1.5554382,0.38629583,-0.23203528,-0.6006673
1.1878054,1.5554379,0.3862959,0.3676325,0.95168626
1.2463858,1.5554409,0.38629618,0.3090551,0.800047
1.6753049,1.5554386,0.38629594,-0.11986625,-0.31029642
1.0071229,1.5552313,0.3864304,0.54810846,1.4183885
1.2860323,1.5552332,0.38643068,0.26920092,0.6966344
1.0433607,1.5554383,0.38629603,0.51207757,1.3256092
1.1818035,1.5554388,0.38629594,0.3736353,0.9672255
1.8311714,1.5552335,0.38643056,-0.2759379,-0.71406853
1.5814505,1.5554383,0.38629583,-0.026012182,-0.06733747
1.7870705,1.5554384,0.3862959,-0.23163211,-0.5996235
0.9879085,1.5552299,0.38642988,0.5673214,1.4681096
1.427693,1.555438,0.38629577,0.12774503,0.3306923
1.6915379,1.5554385,0.38629588,-0.13609934,-0.35231888
1.1557767,1.5554382,0.38629583,0.39966142,1.0345994
1.1391752,1.5554388,0.3862959,0.41626358,1.077577
1.2750114,1.5552326,0.38643065,0.28022122,0.7251527
1.2002766,1.5554389,0.3862959,0.35516226,0.9194047
1.7000017,1.5554382,0.38629594,-0.14456356,-0.37423006
1.6165241,1.5552328,0.38643056,-0.061291337,-0.15860893
1.1915152,1.5554383,0.38629583,0.36392307,0.9420839
1.0457989,1.555439,0.38629594,0.5096401,1.3192996
1.6601951,1.5552337,0.38643065,-0.104961395,-0.27161768
1.3683494,1.5552326,0.38643056,0.18688321,0.48361394
1.4836951,1.5554388,0.386296,0.07174361,0.18572184
1.2413367,1.5552335,0.38643056,0.31389678,0.812298
1.8077782,1.55544,0.38629603,-0.2523383,-0.6532252
1.4172447,1.555439,0.386296,0.13819432,0.35774204
1.3470997,1.5552294,0.38643008,0.20812976,0.53859615
1.9563344,1.5552335,0.38643065,-0.40110087,-1.0379634
1.3593212,1.5554382,0.38629583,0.19611692,0.50768584
1.211505,1.5554383,0.386296,0.34393322,0.890336
1.078467,1.5552335,0.38643074,0.47676647,1.2337695
1.299352,1.5554382,0.386296,0.2560861,0.66292715
1.6005951,1.5554392,0.386296,-0.045155883,-0.11689451
1.8968374,1.555233,0.3864304,-0.34160435,-0.88399965
1.2508334,1.555438,0.38629588,0.30460465,0.7885268
1.0518585,1.5552311,0.3864302,0.50337255,1.3026222
1.4161491,1.5554391,0.38629603,0.13928998,0.36057833
1.356687,1.555439,0.38629603,0.19875205,0.51450706
1.3255469,1.5552337,0.38643065,0.22968686,0.59438056
0.95249915,1.5552331,0.38643065,0.60273397,1.5597467
1.5474522,1.555233,0.38643074,0.0077807903,0.020135019
1.3447953,1.5554385,0.38629583,0.21064317,0.5452898
1.0891773,1.5552337,0.38643068,0.46605647,1.2060546
1.4825032,1.5554382,0.38629588,0.072934985,0.18880601
1.3544917,1.555438,0.38629583,0.20094633,0.5201877
1.6271791,1.5552331,0.38643038,-0.071946025,-0.18618108
1.6804764,1.5552335,0.38643077,-0.12524295,-0.3241019
1.6662273,1.555233,0.38643062,-0.11099434,-0.28722966
1.260337,1.5552329,0.38643068,0.2948959,0.7631275
1.6860664,1.5554384,0.3862959,-0.13062799,-0.33815524
1.2290697,1.555438,0.38629577,0.32636833,0.84486645
1.4102801,1.555234,0.38643053,0.14495385,0.3751097
1.4753953,1.5554384,0.3862959,0.08004308,0.20720664
1.3698676,1.5552331,0.38643065,0.18536556,0.47968647
1.6729652,1.5554389,0.38629588,-0.11752629,-0.30423903
1.7633128,1.5552324,0.38643065,-0.20808041,-0.53846765
1.6253471,1.5554394,0.38629612,-0.069907784,-0.18096942
1.4207038,1.5552335,0.38643062,0.13452971,0.3481342
1.4620985,1.5554378,0.386296,0.093339324,0.24162643
1.6204696,1.5554386,0.3862959,-0.06503093,-0.16834486
1.3659253,1.5554386,0.386296,0.18951333,0.49059096
1.9426059,1.5554379,0.386296,-0.38716793,-1.0022571
1.3313128,1.5554383,0.38629577,0.2241255,0.58019143
1.7167206,1.5552326,0.38643056,-0.16148794,-0.4178964
1.3487067,1.5554385,0.38629594,0.2067318,0.5351643
1.6981227,1.5554389,0.38629594,-0.14268386,-0.3693641
1.4628228,1.555438,0.38629583,0.09261525,0.23975213
1.5249841,1.5554392,0.386296,0.030455112,0.078838795
1.3747561,1.5552328,0.38643074,0.18047667,0.46703497
1.4824617,1.555438,0.38629568,0.07297635,0.1889132
1.0610853,1.5554378,0.38629588,0.49435246,1.2797248
1.26945,1.5554386,0.3862957,0.2859887,0.7403362
1.1151187,1.5552304,0.38643017,0.44011164,1.1389164
1.2530559,1.5552324,0.38643062,0.30217648,0.78196824
1.8410332,1.5554385,0.38629594,-0.2855947,-0.7393158
1.530163,1.5554392,0.38629594,0.025276184,0.065432176
1.7385199,1.555438,0.38629583,-0.18308187,-0.47394213
1.491316,1.5554389,0.38629594,0.064122915,0.16599427
1.2982383,1.5554383,0.386296,0.2572,0.66581064
1.6844501,1.5552337,0.38643074,-0.12921643,-0.33438444
1.4854645,1.5554383,0.3862959,0.06997383,0.18114048
1.051035,1.5554391,0.386296,0.50440407,1.305745
1.6575736,1.5554382,0.3862959,-0.10213542,-0.26439685
1.890124,1.5554385,0.38629583,-0.33468544,-0.8663967
1.6766312,1.5552305,0.38643008,-0.121400714,-0.31415957
1.7278761,1.5552332,0.38643062,-0.17264283,-0.4467628
1.0003425,1.555438,0.38629583,0.55509555,1.4369701
1.3138604,1.555233,0.38643068,0.24137259,0.6246207
1.7129073,1.555234,0.38643074,-0.15767336,-0.40802488
1.2665334,1.5554383,0.38629583,0.2889049,0.7478851
1.3763084,1.5552335,0.38643062,0.17892504,0.46301982
1.4820763,1.5552297,0.3864302,0.07315338,0.18930553
1.3904071,1.5554383,0.38629583,0.1650312,0.42721453
1.6046711,1.5552323,0.38643053,-0.049438834,-0.12793718
1.3993576,1.5552331,0.38643062,0.15587556,0.4033727
1.4430232,1.555233,0.38643074,0.1122098,0.29037493
1.7207284,1.5552335,0.38643065,-0.16549492,-0.4282655
1.2181706,1.5552335,0.38643068,0.33706284,0.87224656
1.5275704,1.5552328,0.38643065,0.027662396,0.07158437
1.3889968,1.555439,0.3862959,0.16644216,0.430867
1.0749297,1.5552293,0.38643008,0.4802996,1.2429146
1.621725,1.555234,0.3864308,-0.06649101,-0.17206447
1.1404549,1.5554392,0.386296,0.41498435,1.0742651
1.3865871,1.5554402,0.38629618,0.16885304,0.4371077
1.1606148,1.555438,0.386296,0.3948232,1.0220742
1.3302703,1.555234,0.38643068,0.22496367,0.58215785
1.6769615,1.5552325,0.38643068,-0.12172902,-0.31500867
1.9085976,1.5552337,0.38643065,-0.35336387,-0.91443026
1.3510015,1.555232,0.3864304,0.20423055,0.5285054
1.1834323,1.5554383,0.38629588,0.37200594,0.96300775
1.3681772,1.5554383,0.38629588,0.1872611,0.48476082
1.8365636,1.5552335,0.38643062,-0.2813301,-0.7280223
0.9458289,1.5552325,0.38643062,0.6094036,1.5770066
1.3231758,1.555438,0.386296,0.23226225,0.6012546
1.3385255,1.55544,0.38629606,0.21691442,0.56152374
1.2713912,1.5554392,0.386296,0.28404808,0.735312
1.5132285,1.5554383,0.3862959,0.042209744,0.109267905
1.3575319,1.5552335,0.38643068,0.19770157,0.51160944
1.501613,1.5554384,0.386296,0.05382538,0.13933714
1.4978374,1.5552318,0.3864304,0.057394385,0.14852451
1.7697675,1.5552337,0.38643062,-0.2145338,-0.55516773
1.7626176,1.5552328,0.38643065,-0.20738482,-0.53666764
1.2490264,1.555438,0.38629603,0.30641162,0.7932042
1.9233979,1.5554382,0.38629588,-0.36795974,-0.9525334
1.4834113,1.5552335,0.3864308,0.07182217,0.18586035
1.7341719,1.5554383,0.3862959,-0.17873359,-0.46268567
1.9942323,1.5554392,0.38629603,-0.43879306,-1.1358985
1.3945742,1.5552337,0.38643074,0.16065955,0.4157525
1.7639844,1.555438,0.3862959,-0.2085464,-0.5398618
1.3601778,1.5552335,0.38643068,0.19505572,0.50476253
1.7491727,1.5554382,0.38629577,-0.19373453,-0.50151867
1.2500154,1.5552306,0.38643032,0.30521524,0.78983253
1.4673594,1.5554392,0.38629594,0.08807981,0.22801122
1.0717415,1.5552332,0.38643053,0.48349178,1.2511739
1.7576704,1.5554379,0.38629594,-0.20223248,-0.52351695
1.1428202,1.5552335,0.38643062,0.41241324,1.0672375
1.3321655,1.5554382,0.38629583,0.22327268,0.5779837
1.9314002,1.5552335,0.38643068,-0.3761667,-0.97343904
1.4646122,1.5552337,0.38643074,0.09062147,0.23450896
1.5845541,1.555438,0.38629583,-0.029116035,-0.075372376
1.7710646,1.5552335,0.38643062,-0.21583116,-0.55852497
1.8223526,1.5554378,0.386296,-0.26691484,-0.6909594
1.9556434,1.5552337,0.38643068,-0.4004097,-1.0361747
1.0563548,1.555439,0.38629594,0.49908423,1.2919738
1.2858146,1.5552317,0.38643038,0.26941705,0.6971943
1.4763521,1.5552337,0.3864305,0.07888162,0.20412888
1.1992701,1.555439,0.386296,0.35616887,0.92201024
1.7633994,1.5554397,0.38629603,-0.20795965,-0.5383427
1.572967,1.5554397,0.38629603,-0.017527342,-0.045372825
1.98483,1.5554395,0.38629603,-0.42939055,-1.1115583
1.5228796,1.555438,0.38629583,0.03255844,0.0842837
1.4584277,1.5552329,0.38643056,0.096805215,0.2505113
1.1693006,1.5554382,0.38629583,0.3861376,0.9995904
1.2809451,1.5552309,0.38643023,0.2742858,0.7097938
2.0724854,1.5554383,0.38629583,-0.51704717,-1.3384746
1.7864189,1.5552337,0.3864309,-0.2311852,-0.59825754
1.792986,1.555438,0.38629577,-0.237548,-0.61493814
1.1177468,1.5552305,0.3864302,0.43748367,1.1321156
1.2395082,1.55544,0.38629603,0.3159318,0.8178489
1.3293606,1.5554382,0.38629583,0.22607756,0.58524466
1.6670247,1.5554397,0.386296,-0.11158502,-0.28885886
1.691348,1.555438,0.386296,-0.13590991,-0.35182843
1.2790236,1.555439,0.386296,0.27641535,0.7155532
1.6961519,1.5552335,0.38643077,-0.14091837,-0.36466655
1.9367949,1.5554383,0.38629577,-0.3813566,-0.987214
1.6230918,1.5552337,0.38643074,-0.0678581,-0.17560223
1.4565034,1.5552335,0.38643065,0.09873009,0.2554924
2.1035118,1.5554388,0.386296,-0.54807305,-1.4187903
1.4628038,1.5554394,0.38629612,0.09263551,0.2398044
1.6823024,1.555233,0.38643038,-0.12706935,-0.32882857
1.5780227,1.5552263,0.38642994,-0.022796392,-0.058992304
1.5065249,1.5552337,0.38643068,0.048708797,0.12604795
1.3814698,1.5554382,0.38629583,0.17396832,0.45035
1.7170967,1.555228,0.3864297,-0.16186869,-0.41888264
1.7373807,1.5552319,0.3864304,-0.18214881,-0.47136253
1.5210588,1.5554391,0.386296,0.034380317,0.08899993
1.6785675,1.5554391,0.386296,-0.123128414,-0.3187411
1.6921985,1.5554378,0.3862959,-0.13676071,-0.35403097
1.9303713,1.5554388,0.386296,-0.37493253,-0.9705835
1.7309263,1.5552332,0.38643068,-0.17569304,-0.454656
1.1202999,1.5552312,0.3864303,0.43493128,1.1255103
1.527401,1.5554388,0.38629594,0.028037786,0.072581105
1.9055443,1.5554383,0.38629588,-0.350106,-0.9063156
1.3217477,1.5554382,0.3862959,0.2336905,0.60495204
1.7801045,1.555439,0.386296,-0.22466552,-0.58158904
1.051249,1.555438,0.3862959,0.504189,1.3051885
1.796679,1.555438,0.38629588,-0.24124098,-0.62449795
1.5509756,1.5552335,0.38643062,0.0042579174,0.011018582
1.7273499,1.555439,0.38629594,-0.17191088,-0.44502378
1.8555225,1.5554388,0.386296,-0.30008376,-0.77682334
1.6637361,1.555438,0.38629583,-0.10829806,-0.2803501
1.4741907,1.555438,0.38629588,0.08124733,0.2103241
1.3009017,1.5554376,0.3862959,0.2545359,0.6589143
1.1831988,1.5554389,0.386296,0.37224007,0.96361357
1.2840782,1.55523,0.38643005,0.27115178,0.701684
1.530346,1.5554383,0.3862959,0.025092244,0.06495602
1.3730592,1.555233,0.38643068,0.18217385,0.47142696
1.9486101,1.5554384,0.38629583,-0.39317167,-1.0177994
1.2992669,1.5552318,0.38643053,0.25596488,0.66238266
1.7984865,1.5554384,0.3862959,-0.24304807,-0.6291759
1.5567771,1.555234,0.3864309,-0.0015431643,-0.003993377
1.3235263,1.5554391,0.38629603,0.23191285,0.6003501
1.3576661,1.555234,0.3864308,0.19756782,0.51126313
1.9629891,1.5552311,0.3864303,-0.407758,-1.0551916
1.4202523,1.5552335,0.38643077,0.13498116,0.3493023
1.3501518,1.5554383,0.3862959,0.2052865,0.5314229
1.3935118,1.5552332,0.38643068,0.16172147,0.4185006
1.6898693,1.5552325,0.38643056,-0.13463676,-0.34841126
1.8309567,1.5552332,0.38643074,-0.27572346,-0.71351326
1.3866724,1.5554382,0.38629577,0.16876578,0.4368823
1.5617412,1.555438,0.38629583,-0.006303191,-0.016317006
1.8010638,1.5552335,0.3864308,-0.2458303,-0.6361561
1.5367122,1.5552307,0.3864302,0.018518567,0.047922153
1.5713634,1.5554382,0.38629583,-0.015925288,-0.041225627
1.9279959,1.555439,0.38629594,-0.37255692,-0.96443397
2.061783,1.5552335,0.38643062,-0.5065496,-1.3108423
1.5728296,1.5554385,0.3862959,-0.017391086,-0.04502011
1.6647927,1.555438,0.38629588,-0.109354615,-0.2830851
1.3409835,1.555234,0.38643077,0.21425045,0.55443424
1.7648997,1.5554392,0.386296,-0.2094605,-0.542228
1.274586,1.5554386,0.38629606,0.28085268,0.72703993
1.6034436,1.5552331,0.38643077,-0.0482105,-0.124758445
1.5775449,1.555438,0.38629588,-0.022106886,-0.057227857
1.3428761,1.5554391,0.386296,0.21256304,0.5502595
1.4288249,1.5554382,0.38629583,0.12661326,0.32776242
1.4891759,1.5554386,0.38629603,0.06626272,0.17153352
1.1466075,1.5552332,0.3864305,0.40862572,1.0574365
1.7140118,1.5554386,0.3862959,-0.15857315,-0.41049656
1.5492095,1.5552325,0.38643062,0.0060230494,0.015586367
1.2060035,1.5554383,0.38629603,0.34943473,0.9045776
1.1856369,1.5552328,0.38643077,0.3695959,0.9564349
1.634038,1.5554383,0.38629583,-0.07859969,-0.2034702
1.517632,1.5552323,0.38643074,0.03760028,0.09730147
1.6249778,1.555438,0.38629588,-0.069539785,-0.18001689
1.5797852,1.555438,0.3862959,-0.024347186,-0.06302729
1.6192348,1.5552329,0.38643068,-0.06400192,-0.16562328
1.5890698,1.555439,0.38629588,-0.033630848,-0.08705981
1.4747633,1.5554385,0.38629603,0.080675244,0.20884305
1.2102292,1.5552325,0.38643056,0.34500337,0.89279526
1.0225813,1.5554385,0.38629606,0.5328572,1.379401
1.3054338,1.5552282,0.38642976,0.24979448,0.64641625
1.7882406,1.5552337,0.38643077,-0.23300683,-0.60297173
2.079473,1.5552331,0.38643074,-0.5242399,-1.3566206
1.9339375,1.555439,0.38629594,-0.37849855,-0.979815
1.2688054,1.55544,0.38629603,0.28663456,0.74200755
1.5511514,1.5552318,0.38643032,0.004080415,0.010559251
1.7545869,1.5552331,0.38643056,-0.19935381,-0.51588523
1.2425053,1.5552342,0.38643074,0.31272888,0.8092754
1.2392901,1.5554391,0.38629594,0.316149,0.81841135
1.7788706,1.5554392,0.38629603,-0.22343135,-0.5783941
1.6355253,1.5552335,0.38643068,-0.08029187,-0.20777819
0.9707052,1.555439,0.3862959,0.5847338,1.5136939
2.0258164,1.5552328,0.38643074,-0.47058368,-1.2177697
1.436676,1.555228,0.38642973,0.11855197,0.3067879
1.8581247,1.5554386,0.38629594,-0.3026861,-0.7835601
1.294707,1.5554382,0.38629588,0.26073122,0.6749521
1.574159,1.5554397,0.38629603,-0.018719316,-0.048458472
1.4427654,1.5554382,0.3862959,0.112672806,0.29167485
2.0143104,1.5552342,0.3864309,-0.45907617,-1.1879903
1.5856773,1.5554382,0.38629577,-0.030239105,-0.078279674
1.9533619,1.5554397,0.38629615,-0.39792216,-1.030096
1.4005879,1.5554384,0.38629588,0.15485048,0.40085977
1.3296602,1.5554388,0.38629594,0.22577858,0.5844705
1.5973909,1.5554376,0.38629588,-0.041953325,-0.10860412
1.5985398,1.5554389,0.3862959,-0.043100953,-0.11157496
1.5994432,1.5554382,0.38629588,-0.044005036,-0.11391536
1.0646386,1.5554388,0.38629583,0.49080014,1.2705293
1.6496037,1.5554383,0.3862959,-0.094165444,-0.24376506
1.1569773,1.5552325,0.38643065,0.39825523,1.0305995
1.1282737,1.555232,0.38643053,0.42695832,1.1048774
1.5768503,1.5552332,0.38643053,-0.021617055,-0.055940337
1.3712612,1.5552337,0.38643065,0.18397248,0.4760815
1.6720114,1.555439,0.38629594,-0.11657238,-0.3017696
0.94268984,1.5554394,0.38629606,0.6127495,1.5862174
1.5523696,1.5554378,0.38629588,0.0030682087,0.007942639
1.446632,1.5552332,0.38643068,0.10860121,0.28103673
1.4727657,1.5554383,0.38629588,0.082672596,0.21401367
1.6670985,1.5554388,0.38629594,-0.111659765,-0.2890524
1.4447646,1.555233,0.38643065,0.11046839,0.2858686
1.8704112,1.5552329,0.38643065,-0.31517828,-0.81561404
1.8571129,1.5552299,0.3864302,-0.30188298,-0.7812096
1.5229701,1.5554383,0.386296,0.0324682,0.08405005
1.1970152,1.555438,0.38629583,0.35842288,0.9278456
1.343186,1.5552322,0.3864305,0.21204615,0.5487304
1.5822845,1.5552335,0.38643065,-0.027050972,-0.07000214
1.3371155,1.5554395,0.386296,0.21832395,0.5651727
1.933945,1.555439,0.386296,-0.37850595,-0.97983396
1.7714965,1.5554383,0.38629588,-0.21605825,-0.5593077
1.6221862,1.5552323,0.38643038,-0.0669539,-0.1732625
1.5379347,1.5554389,0.3862959,0.017504215,0.04531297
1.05715,1.5554391,0.38629606,0.4982891,1.2899151
2.0905735,1.5552299,0.3864302,-0.53534365,-1.3853567
1.7637434,1.5554388,0.38629594,-0.20830464,-0.5392359
1.3955154,1.5552337,0.38643065,0.15971828,0.4133168
1.783461,1.5554392,0.386296,-0.22802174,-0.59027725
1.3919377,1.5552301,0.38643005,0.16329241,0.42256653
1.0987008,1.5552342,0.38643074,0.45653343,1.1814108
1.6609423,1.5552323,0.38643062,-0.10571003,-0.273555
1.3383615,1.5552335,0.38643065,0.21687198,0.5612184
1.824141,1.555439,0.38629588,-0.26870203,-0.695586
1.6714033,1.5554382,0.3862959,-0.11596513,-0.30019766
1.6115133,1.5552329,0.38643068,-0.056280375,-0.14564158
1.0678152,1.5554396,0.38629603,0.4876244,1.2623075
1.6917285,1.5552331,0.38643062,-0.13649535,-0.35322085
0.8785877,1.5552335,0.38643074,0.67664576,1.7510144
1.9392368,1.5554397,0.38629606,-0.38379705,-0.9935308
1.871512,1.5552335,0.38643065,-0.31627858,-0.8184614
1.8372147,1.5554388,0.38629594,-0.28177595,-0.72943026
0.9840284,1.5554392,0.38629612,0.57141083,1.4792042
1.5245394,1.55544,0.38629603,0.030900598,0.07999201
1.5584853,1.555438,0.38629588,-0.0030472279,-0.007888326
0.9100837,1.5554395,0.38629603,0.64535576,1.6706249
1.4228605,1.5552294,0.38643008,0.13236892,0.342543
1.1923124,1.5552323,0.38643056,0.36291993,0.9391595
1.4837809,1.5554382,0.38629583,0.0716573,0.1854985
